Albacete;II.10. Medida;3.0;5.0;5.0;4.0;6.0;5.0;5.0;7.0;8.0;9.0
Albacete;II.11. Análisis de materiales biológicos;nan;1.0;1.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0
Albacete;II.12. Control;4.0;12.0;12.0;10.0;10.0;10.0;9.0;11.0;11.0;8.0
Albacete;II.13. Tecnología médica;3.0;4.0;4.0;6.0;8.0;9.0;9.0;11.0;11.0;9.0
Albacete;III.14. Química orgánica precisa;nan;4.0;4.0;7.0;7.0;8.0;8.0;10.0;11.0;9.0
Albacete;III.15. Biotecnología;2.0;7.0;4.0;5.0;5.0;6.0;7.0;7.0;9.0;7.0
Albacete;III.16. Productos Farmacéuticos;1.0;4.0;6.0;5.0;5.0;4.0;4.0;4.0;5.0;6.0
Albacete;III.17. Química macromolecular, polímeros;nan;nan;nan;nan;1.0;1.0;1.0;1.0;1.0;2.0
Albacete;III.18. Química alimenticia;8.0;11.0;13.0;14.0;15.0;15.0;15.0;12.0;12.0;8.0
Albacete;III.19. Química de las materias primas;nan;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0
Albacete;III.20. Materiales, metalurgia;1.0;1.0;1.0;5.0;3.0;2.0;3.0;4.0;5.0;4.0
Albacete;III.21. Tecnología de superficie, revestimiento;1.0;2.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0
Albacete;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Albacete;III.23. Ingeniería química;7.0;9.0;9.0;8.0;9.0;9.0;12.0;13.0;14.0;12.0
Albacete;III.24. Tecnología ambiental;nan;3.0;3.0;4.0;5.0;6.0;7.0;7.0;8.0;7.0
Albacete;IV.25. Manipulación;1.0;4.0;3.0;3.0;3.0;5.0;5.0;4.0;6.0;4.0
Albacete;IV.26. Herramientas;4.0;3.0;3.0;5.0;5.0;5.0;4.0;3.0;3.0;2.0
Albacete;IV.27. Motores, bombas, turbinas;3.0;3.0;3.0;8.0;3.0;4.0;3.0;3.0;3.0;2.0
Albacete;IV.28. Máquinas del textil y del papel;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
Albacete;IV.29. Otras máquinas especiales;4.0;9.0;10.0;14.0;17.0;24.0;23.0;23.0;22.0;18.0
Albacete;IV.30. Procesos térmicos y aparatos;3.0;5.0;5.0;4.0;6.0;6.0;7.0;7.0;7.0;5.0
Albacete;IV.31. Elementos mecánicos;2.0;2.0;3.0;2.0;2.0;2.0;3.0;3.0;4.0;3.0
