Alicante;I.6. Tecnología Informática;nan;nan;nan;nan;nan;3.0;1.0;2.0;1.0;3.0
Alicante;I.7. Métodos de Tecnologías de la Información para Gestión;nan;2.0;nan;nan;nan;2.0;nan;1.0;1.0;1.0
Alicante;I.8. Semiconductores;nan;1.0;nan;nan;1.0;1.0;nan;nan;nan;nan
Alicante;II.9. Óptica;nan;1.0;nan;nan;nan;2.0;2.0;1.0;nan;1.0
Alicante;II.10. Medida;3.0;2.0;2.0;nan;4.0;4.0;4.0;3.0;1.0;1.0
Alicante;II.11. Análisis de materiales biológicos;nan;nan;nan;4.0;nan;1.0;1.0;nan;1.0;nan
Alicante;II.12. Control;nan;1.0;2.0;3.0;1.0;2.0;5.0;2.0;4.0;2.0
Alicante;II.13. Tecnología médica;3.0;nan;1.0;3.0;9.0;4.0;6.0;3.0;5.0;8.0
Alicante;III.14. Química orgánica precisa;nan;2.0;nan;nan;1.0;1.0;1.0;3.0;3.0;2.0
Alicante;III.15. Biotecnología;3.0;5.0;1.0;1.0;nan;1.0;7.0;3.0;4.0;1.0
Alicante;III.16. Productos Farmacéuticos;nan;1.0;2.0;3.0;nan;8.0;1.0;3.0;nan;2.0
Alicante;III.17. Química macromolecular, polímeros;nan;nan;nan;nan;nan;1.0;1.0;3.0;1.0;nan
Alicante;III.18. Química alimenticia;3.0;4.0;3.0;4.0;5.0;4.0;3.0;4.0;3.0;1.0
Alicante;III.19. Química de las materias primas;1.0;1.0;3.0;2.0;3.0;4.0;nan;3.0;4.0;2.0
Alicante;III.20. Materiales, metalurgia;4.0;3.0;1.0;1.0;3.0;4.0;1.0;4.0;nan;nan
Alicante;III.21. Tecnología de superficie, revestimiento;3.0;nan;2.0;2.0;2.0;1.0;1.0;nan;nan;nan
Alicante;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;1.0;nan;1.0;nan
Alicante;III.23. Ingeniería química;1.0;2.0;3.0;2.0;3.0;4.0;3.0;2.0;3.0;1.0
Alicante;III.24. Tecnología ambiental;1.0;2.0;6.0;1.0;2.0;1.0;1.0;nan;1.0;1.0
Alicante;IV.25. Manipulación;3.0;2.0;4.0;5.0;3.0;2.0;2.0;8.0;4.0;9.0
Alicante;IV.26. Herramientas;3.0;1.0;nan;2.0;3.0;4.0;nan;nan;nan;nan
Alicante;IV.27. Motores, bombas, turbinas;nan;nan;1.0;2.0;1.0;2.0;2.0;4.0;5.0;1.0
Alicante;IV.28. Máquinas del textil y del papel;3.0;5.0;4.0;6.0;5.0;3.0;7.0;6.0;7.0;6.0
Alicante;IV.29. Otras máquinas especiales;6.0;6.0;10.0;10.0;6.0;1.0;1.0;6.0;3.0;1.0
Alicante;IV.30. Procesos térmicos y aparatos;2.0;4.0;3.0;3.0;nan;nan;1.0;1.0;nan;2.0
Alicante;IV.31. Elementos mecánicos;1.0;2.0;1.0;1.0;nan;1.0;1.0;2.0;nan;nan
Alicante;IV.32. Transporte;2.0;1.0;5.0;3.0;4.0;2.0;1.0;3.0;1.0;nan
Alicante;V.33. Mobiliario, juegos;12.0;7.0;5.0;6.0;2.0;3.0;4.0;3.0;5.0;3.0
Alicante;V.34. Otros bienes de consumo;5.0;4.0;4.0;5.0;2.0;6.0;7.0;4.0;2.0;1.0
Alicante;V.35. Ingeniería civil;10.0;14.0;7.0;13.0;8.0;10.0;3.0;9.0;10.0;4.0
Almería;0.0. Sin clasificar;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;I.1. Maquinaria eléctrica, aparato, energía;nan;nan;nan;nan;1.0;nan;nan;1.0;1.0;nan
Almería;I.2. Tecnología audio-visual;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;I.3. Telecomunicaciones;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0
Almería;I.4. Comunicación Digital;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;I.6. Tecnología Informática;nan;nan;nan;nan;2.0;2.0;1.0;nan;nan;nan
Almería;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;nan;nan;nan;nan;nan;nan;1.0;nan
Almería;I.8. Semiconductores;nan;nan;nan;nan;nan;nan;nan;nan;1.0;nan
Almería;II.9. Óptica;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;II.10. Medida;2.0;1.0;nan;nan;1.0;nan;3.0;2.0;1.0;nan
Almería;II.11. Análisis de materiales biológicos;nan;nan;nan;nan;nan;nan;1.0;nan;nan;nan
Almería;II.12. Control;nan;1.0;nan;nan;1.0;2.0;nan;1.0;nan;1.0
Almería;II.13. Tecnología médica;1.0;nan;nan;3.0;2.0;nan;nan;nan;nan;2.0
Almería;III.14. Química orgánica precisa;1.0;1.0;nan;1.0;nan;nan;nan;nan;nan;1.0
Almería;III.15. Biotecnología;nan;3.0;nan;1.0;nan;1.0;1.0;1.0;nan;1.0
Almería;III.16. Productos Farmacéuticos;nan;nan;nan;nan;nan;nan;nan;nan;1.0;1.0
Almería;III.17. Química macromolecular, polímeros;1.0;nan;nan;nan;1.0;nan;nan;nan;nan;1.0
Almería;III.18. Química alimenticia;1.0;1.0;nan;nan;1.0;1.0;nan;nan;nan;2.0
Almería;III.19. Química de las materias primas;1.0;1.0;4.0;1.0;1.0;2.0;nan;nan;1.0;nan
Almería;III.20. Materiales, metalurgia;nan;2.0;4.0;nan;nan;2.0;4.0;nan;2.0;1.0
Almería;III.21. Tecnología de superficie, revestimiento;nan;nan;nan;nan;nan;nan;1.0;1.0;nan;nan
Almería;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0
Almería;III.23. Ingeniería química;nan;1.0;nan;1.0;nan;1.0;2.0;nan;nan;nan
Almería;III.24. Tecnología ambiental;nan;nan;nan;nan;nan;nan;4.0;1.0;nan;3.0
Almería;IV.25. Manipulación;2.0;nan;nan;nan;2.0;nan;1.0;nan;nan;nan
Almería;IV.26. Herramientas;nan;nan;nan;nan;nan;nan;nan;1.0;nan;nan
Almería;IV.27. Motores, bombas, turbinas;nan;5.0;nan;nan;1.0;nan;nan;nan;1.0;3.0
Almería;IV.28. Máquinas del textil y del papel;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;IV.29. Otras máquinas especiales;1.0;3.0;2.0;5.0;4.0;5.0;3.0;4.0;4.0;3.0
Almería;IV.30. Procesos térmicos y aparatos;2.0;nan;nan;nan;nan;nan;nan;nan;4.0;1.0
Almería;IV.31. Elementos mecánicos;nan;1.0;nan;1.0;nan;1.0;nan;nan;nan;nan
Almería;IV.32. Transporte;3.0;10.0;1.0;1.0;2.0;2.0;1.0;3.0;1.0;2.0
Almería;V.33. Mobiliario, juegos;1.0;nan;nan;1.0;nan;nan;nan;nan;1.0;1.0
Almería;V.34. Otros bienes de consumo;2.0;nan;1.0;nan;1.0;nan;nan;1.0;1.0;3.0
Almería;V.35. Ingeniería civil;6.0;2.0;2.0;2.0;1.0;1.0;3.0;nan;1.0;2.0
Araba/Álava;0.0. Sin clasificar;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;I.1. Maquinaria eléctrica, aparato, energía;nan;1.0;1.0;nan;nan;2.0;2.0;1.0;nan;nan
Araba/Álava;I.2. Tecnología audio-visual;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;I.3. Telecomunicaciones;nan;1.0;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;I.4. Comunicación Digital;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
